%time,field.data
1636379998391628218,8
1636379998391762330,10
1636379998391891581,11
1636379998392028262,12
1636379998392161209,13
1636379998392296415,14
1636379998392429912,15
1636379998392563947,16
1636379998392695811,1
1636379998392833614,2
1636379998392968938,3
1636379998393098872,4
1636379998393233085,5
1636379998393364916,6
1636379998393500257,7
1636379998393636795,8
1636379998393767593,9
1636379998393900779,11
1636379998394032222,12
1636379998394167550,13
1636379998394299543,14
1636379998394457263,15
1636379998394588104,16
1636379998394720080,1
1636379998394841534,2
1636379998394970089,3
1636379998395102405,4
1636379998395233491,5
1636379998395367255,6
1636379998395495720,7
1636379998395639094,8
1636379998395772429,9
1636379998395908212,10
1636379998396043818,12
1636379998396172565,13
1636379998396304378,14
1636379998396435294,15
1636379998396565087,16
1636379998396698568,1
1636379998396835535,2
1636379998396970096,3
1636379998397102389,4
1636379998397236008,5
1636379998397364349,6
1636379998397559524,7
1636379998397691081,8
1636379998397824049,9
1636379998397952598,10
1636379998398085129,11
1636379998398213926,13
1636379998398347782,14
1636379998398477929,15
1636379998398609879,16
1636379998398742691,1
1636379998398871872,2
1636379998399006656,3
1636379998399138502,4
1636379998399274560,5
1636379998399412917,6
1636379998399544831,7
1636379998399690254,8
1636379998399825709,9
1636379998399956265,10
1636379998400094583,11
1636379998400230509,12
1636379998400364118,14
1636379998400494377,15
1636379998400620839,16
1636379998400751698,1
1636379998400891981,2
1636379998401022647,3
1636379998401156397,4
1636379998401291453,5
1636379998401423654,6
1636379998401556809,7
1636379998401691134,8
1636379998401820723,9
1636379998401952731,10
1636379998402083227,11
1636379998402236653,12
1636379998402383726,13
1636379998402519973,15
1636379998402650838,16
1636379998402780892,1
1636379998402922199,2
1636379998403054230,3
1636379998403169669,4
1636379998403277124,5
1636379998403413021,6
1636379998403547609,7
1636379998403689744,8
1636379998403823367,9
1636379998403951675,10
1636379998404084477,11
1636379998404211745,12
1636379998404345183,13
1636379998404478366,14
1636379998404615609,16
1636379998404746373,1
1636379998404883200,2
1636379998404995404,3
1636379998405125750,4
1636379998405227876,5
1636379998405328396,6
1636379998405425570,7
1636379998405526437,8
1636379998405626328,9
1636379998405722040,10
1636379998405822726,11
1636379998405958837,12
1636379998406092249,13
1636379998406227953,14
1636379998406359893,15
