%time,field.data
1636379998325283567,0.096243737
1636379998326341952,0.069963105
1636379998327042183,0.059582589
1636379998327539789,0.099115772
1636379998328137459,0.129731368
1636379998328678378,0.137793093
1636379998329785346,0.147822505
1636379998331131856,0.115455411
1636379998331748932,0.110535779
1636379998332210175,0.109564595
1636379998332589735,0.132625857
1636379998333021289,0.131769634
1636379998333393138,0.090204561
1636379998333771163,0.10651401
1636379998334184198,0.114438908
1636379998334597812,0.118255276
1636379998334968561,0.093810759
1636379998335371869,0.101872337
1636379998335787930,0.084185607
1636379998336180022,0.104659504
1636379998336582868,0.141493811
1636379998336999247,0.178735704
1636379998337316659,0.131080746
1636379998337602692,0.094925986
1636379998337881902,0.090181802
1636379998338163801,0.081143822
1636379998338504062,0.120299004
1636379998338848788,0.098205105
1636379998339140077,0.075310383
1636379998339401763,0.095867711
1636379998339740061,0.131007381
1636379998340039794,0.130754229
1636379998340341197,0.139304885
1636379998340616634,0.104029488
1636379998340932003,0.092053833
1636379998341243178,0.137928867
1636379998341549253,0.122931666
1636379998341872687,0.146178776
1636379998342152827,0.158876623
1636379998342437748,0.095863739
1636379998342670615,0.054089011
1636379998342941862,0.127592516
1636379998343185404,0.10609675
1636379998343455870,0.120111845
1636379998343752223,0.116878455
1636379998344032291,0.107315502
1636379998344298045,0.103625307
1636379998344579416,0.114779251
1636379998344840530,0.204399727
1636379998345080629,0.145394473
1636379998345357958,0.154867799
1636379998345613144,0.106123689
1636379998345886028,0.09651344
1636379998346162365,0.106111586
1636379998346439751,0.111359144
1636379998346716640,0.181609262
1636379998346969191,0.143190119
1636379998347200485,0.114564517
1636379998347408082,0.088049868
1636379998347767489,0.104588507
1636379998347957247,0.134314917
1636379998348159177,0.112671467
1636379998348359361,0.095605721
1636379998348535234,0.141892055
1636379998348742404,0.198145782
1636379998348959189,0.120193996
1636379998349171092,0.187858548
1636379998349749099,0.108502474
1636379998350058246,0.094317694
1636379998350255527,0.097861285
1636379998350474778,0.096741111
1636379998350658379,0.189006691
1636379998350870458,0.200024973
1636379998351061699,0.096363029
1636379998351266188,0.077487059
1636379998351782355,0.05012059
1636379998352049940,0.142459724
1636379998352207772,0.132897786
1636379998352346330,0.114131898
1636379998352480886,0.105696477
1636379998352620167,0.141418451
1636379998352758748,0.161890436
1636379998352896020,0.126693606
1636379998353028688,0.092927686
1636379998353165757,0.097803607
1636379998353301336,0.082411857
1636379998353430590,0.099441491
1636379998353559910,0.20830594
1636379998353694871,0.125604805
1636379998353831978,0.150433549
1636379998353970854,0.115469213
1636379998354103623,0.085269426
1636379998354253646,0.136086584
1636379998354398967,0.156508493
1636379998354517889,0.115124008
1636379998354657439,0.153229685
1636379998354797737,0.109181139
1636379998354930830,0.102916769
